id,source,question,answers,links,num_links,num_contexts,contexts_preview
602599251cb411341a0000b1,bioasq,Does the use of bDMARDs during pregnancy impact neonatal development?,Exposure to bDMARDs during pregnancy does not seem to interfere with post-natal development up to infancy.,http://www.ncbi.nlm.nih.gov/pubmed/31816434,1,2,Exposure to bDMARDs during pregnancy does not seem to interfere with post-natal development up to infancy. | Long-term follow-up data about newborns exposed to bDMARDs during pregnancy are however scarce.
601d46d61cb411341a000030,bioasq,Do exon 38 or 39 KMT2D missense variants cause Kabuki syndrome type 1 (KS1)?,"No. KMT2D missense variants (MVs) located in a specific region spanning exons 38 and 39 and affecting highly conserved residues cause a novel multiple malformations syndrome distinct from Kabuki syndrome type 1 (KS1). Unlike KMT2D haploinsufficiency in KS1, these MVs likely result in disease through a dominant negative mechanism. | No. The KMT2D missense variants do not cause KS1. They cause a multiple malformations disorder distinct from Kabuki Syndrome. | No. The KMT2D missense variants do not cause KS1. They cause a multiple malformations disorder distinct from Kabuki syndrome. | No. The KMT2D missense variants do not cause KS1, they cause a different type of malformations disorder distinct from Kabuki Syndrome. | No. The KMT2D missense variants do not cause KS1. They cause a different type of malformations disorder distinct from Kabuki Syndrome. | No. The KMT2D missense variants do not cause KS1, they cause a different type of malformations disorder distinct from Kabuki syndrome.",http://www.ncbi.nlm.nih.gov/pubmed/31949313,1,2,"A restricted spectrum of missense KMT2D variants cause a multiple malformations disorder distinct from Kabuki syndrome. | To investigate if specific exon 38 or 39 KMT2D missense variants (MVs) cause a condition distinct from Kabuki syndrome type 1 (KS1).METHODS: Multiple individuals, with MVs in exons 38 or 39 of KMT2D that encode a highly conserved region of 54 amino acids flanked by Val3527 and Lys3583, were identified and phenotyped. Functional tests were performed to study their pathogenicity and understand the disease mechanism.RESULTS: The consistent clinical features of the affected individuals, from seven unrelated families, included choanal atresia, athelia or hypoplastic nipples, branchial sinus abnormalities, neck pits, lacrimal duct anomalies, hearing loss, external ear malformations, and thyroid abnormalities. None of the individuals had intellectual disability. The frequency of clinical features, objective software-based facial analysis metrics, and genome-wide peripheral blood DNA methylation patterns in these patients were significantly different from that of KS1. Circular dichroism spectroscopy indicated that these MVs perturb KMT2D secondary structure through an increased disordered to ɑ-helical transition.CONCLUSION: KMT2D MVs located in a specific region spanning exons 38 and 39 and affecting highly conserved residues cause a novel multiple malformations syndrome distinct from KS1. Unlike KMT2D haploinsufficiency in KS1, these MVs likely result in disease through a dominant negative mechanism."
5e47592835b8f0833c000001,bioasq,The NoSAS Score can be used for screening of which disorders?,"The NoSAS score can be used for screening of obstructive sleep apnea syndrome, Sleep-Disordered Breathing and obstructive sleep apnea-hypopnea syndrome.",http://www.ncbi.nlm.nih.gov/pubmed/29055261 | http://www.ncbi.nlm.nih.gov/pubmed/29394959 | http://www.ncbi.nlm.nih.gov/pubmed/29518851 | http://www.ncbi.nlm.nih.gov/pubmed/29789691 | http://www.ncbi.nlm.nih.gov/pubmed/30050090 | http://www.ncbi.nlm.nih.gov/pubmed/30220140 | http://www.ncbi.nlm.nih.gov/pubmed/30233849 | http://www.ncbi.nlm.nih.gov/pubmed/28064432 | http://www.ncbi.nlm.nih.gov/pubmed/27321086 | http://www.ncbi.nlm.nih.gov/pubmed/32967411 | http://www.ncbi.nlm.nih.gov/pubmed/31998424 | http://www.ncbi.nlm.nih.gov/pubmed/31196834 | http://www.ncbi.nlm.nih.gov/pubmed/32842224 | http://www.ncbi.nlm.nih.gov/pubmed/33222029,14,34,The NoSAS score: A new and simple screening tool for obstructive sleep apnea syndrome in depressive disorder. | The aim of this study was to assess the effectiveness of the NoSAS score in predicting the presence of OSAS among participants with current MDE and to compare it with the performance of existing screening tools.
5e669e0e1af46fc130000019,bioasq,What is the chromosomal abnormality associated with Klinefelter Syndrome,"About 1 in 650 boys are born with an extra X chromosome (47,XXY or Klinefelter syndrome). 47,XXY | About 1 in 650 boys are born with an extra X chromosome (47,XXY or Klinefelter syndrome)",http://www.ncbi.nlm.nih.gov/pubmed/28782868 | http://www.ncbi.nlm.nih.gov/pubmed/30127341 | http://www.ncbi.nlm.nih.gov/pubmed/29406610 | http://www.ncbi.nlm.nih.gov/pubmed/29423966 | http://www.ncbi.nlm.nih.gov/pubmed/17932453 | http://www.ncbi.nlm.nih.gov/pubmed/31916730 | http://www.ncbi.nlm.nih.gov/pubmed/11976824 | http://www.ncbi.nlm.nih.gov/pubmed/25973391 | http://www.ncbi.nlm.nih.gov/pubmed/6178494 | http://www.ncbi.nlm.nih.gov/pubmed/28275551 | http://www.ncbi.nlm.nih.gov/pubmed/20172548 | http://www.ncbi.nlm.nih.gov/pubmed/29665107 | http://www.ncbi.nlm.nih.gov/pubmed/16529294 | http://www.ncbi.nlm.nih.gov/pubmed/8203057 | http://www.ncbi.nlm.nih.gov/pubmed/22486321 | http://www.ncbi.nlm.nih.gov/pubmed/14018845 | http://www.ncbi.nlm.nih.gov/pubmed/27408358,17,19,Klinefelter's syndrome is a sex chromosome abnormality affecting approximately 1 in 1000 men. | Klinefelter syndrome (XXY)
5d388192a1e1595105000015,bioasq,What distinguishes RIDLs from other transpozable elements?,"Repeat Insertion Domains of LncRNAs (RIDLs) are exonic TEs that are essential for lncRNA function. | Ancient exapted transposable elements promote nuclear enrichment of human long noncoding RNAs . A growing number of RIDLs have been experimentally defined, where TE-derived fragments of lncRNA act as RNA-, DNA-, and protein-binding domains . We term such elements Repeat Insertion Domains of LncRNAs (RIDL) | Here, we link these two concepts by proposing that exonic TEs act as RNA domains that are essential for lncRNA function. We term such elements Repeat Insertion Domains of LncRNAs (RIDLs). | One class of sequence elements that is enriched in lncRNA is represented by transposable elements (TEs), repetitive mobile genetic sequences that have contributed to genome evolution through a process termed exaptation. We term such elements Repeat insertion domains of LncRNAs (RIDLs). | Exonic TEs act as RNA domains that are essential for lncRNA function. We term such elements Repeat Insertion Domains of LncRNAs (RIDLs)",http://www.ncbi.nlm.nih.gov/pubmed/24850885,1,1,"Here, we link these two concepts by proposing that exonic TEs act as RNA domains that are essential for lncRNA function. We term such elements Repeat Insertion Domains of LncRNAs (RIDLs)"
6031270b1cb411341a00012c,bioasq,Which key gene is involved in syndromic obesity phenotype of patients with 1p21.3 microdeletions?,"Deletions in the long arm of chromosome 1 have been described in patients with a phenotype consisting primarily of obesity, intellectual disability and autism-spectrum disorder. MIR137 is suggested as the mediator of the obesity phenotype of patients carrying 1p21.3 microdeletions. | The MIR137 gene. It is the one that is responsible for the obesity phenotype of patients carrying 1p21.3 microdeletions. | MIR137 is the key gene mediator of the syndromic obesity phenotype of patients with 1p21. 3 microdeletions. | MIR137 is the key gene mediator of the syndromic obesity phenotype of patients with 1p21.3 microdeletions. | The MIR137 gene. It is the one that is responsible for the obesity phenotype of patients with 1p21.3 microdeletions.",http://www.ncbi.nlm.nih.gov/pubmed/27822311 | http://www.ncbi.nlm.nih.gov/pubmed/22003227,2,4,"Deletions in the long arm of chromosome 1 have been described in patients with a phenotype consisting primarily of obesity, intellectual disability and autism-spectrum disorder. The minimal region of overlap comprises two genes: DPYD and MIR137.CASE PRESENTATION: We describe a 10-year-old boy with syndromic obesity who carries a novel 1p21.3 deletion overlapping the critical region with the MIR137 gene only.CONCLUSIONS: This study suggests that MIR137 is the mediator of the obesity phenotype of patients carrying 1p21.3 microdeletions. | CONCLUSIONS: This study showed that dosage effects of MIR137 are associated with 1p21.3 microdeletions and may therefore contribute to the ID phenotype in patients with deletions harbouring this miRNA."
601c4e5e1cb411341a000021,bioasq,Is cabergoline used for treatment of the Nelson's syndrome ?,"Yes, cabergoline has been shown to be effective for treatment of the Nelson's syndrome.",http://www.ncbi.nlm.nih.gov/pubmed/26221547 | http://www.ncbi.nlm.nih.gov/pubmed/20702648 | http://www.ncbi.nlm.nih.gov/pubmed/17574308 | http://www.ncbi.nlm.nih.gov/pubmed/16845600 | http://www.ncbi.nlm.nih.gov/pubmed/16311416 | http://www.ncbi.nlm.nih.gov/pubmed/15557761 | http://www.ncbi.nlm.nih.gov/pubmed/10710275 | http://www.ncbi.nlm.nih.gov/pubmed/10971110,8,17,"Due to a rapid regrowth of the tumour, the patient did not receive gamma-knife therapy and was treated with cabergoline and somatostatin analogue for some time. | Identification of D(2) receptors in corticotroph tumors led to clinical trials of cabergoline therapy in limited cases of Nelson's syndrome, ectopic ACTH-secreting tumors, and recently Cushing's disease (CD)."
604903551cb411341a000162,bioasq,Are mucins glycosylated proteins?,"Yes, Many members of the mucin family are evolutionarily conserved and are often aberrantly expressed and glycosylated in various benign and malignant pathologies leading to tumor invasion, metastasis, and immune evasion.",http://www.ncbi.nlm.nih.gov/pubmed/31904283 | http://www.ncbi.nlm.nih.gov/pubmed/31907968 | http://www.ncbi.nlm.nih.gov/pubmed/31908009,3,3,"Many members of the mucin family are evolutionarily conserved and are often aberrantly expressed and glycosylated in various benign and malignant pathologies leading to tumor invasion, metastasis, and immune evasion. | Mucin is a glycoprotein that is the primary component of the mucus overlaying the epithelial tissues."
601d73ee1cb411341a00003f,bioasq,Is carpal tunnel syndrome a type of nerve entrapment?,"Carpal tunnel syndrome (CTS) is the most frequent entrapment neuropathy in humans. | Carpal tunnel syndrome (CTS) is an entrapment neuropathy accounting for up to 90% of nerve compression syndromes | Carpal tunnel syndrome (CTS) is a type of nerve entrapment due to compression of the nerve root extraforaminally between the wrist and the wrist at the carpal tunnel. | Carpal tunnel syndrome (CTS) is a type of nerve entrapment due to compression of the nerve root ganglion as it travels through the wrist at the carpal tunnel. | Carpal tunnel syndrome (CTS) is a focal compressive neuropathy of the central nervous system causing hemorrhage-prone multiple lumen vascular malformation and very severe neurological consequences | Carpal tunnel syndrome (CTS) is the most common focal entrapment mononeuropathy, comprising medium nerve chronic inflammation and fibrosis. | Carpal tunnel syndrome is a neuropathy resulting from compression of the median nerve as it passes through a narrow tunnel in the wrist on its way to the hand.",http://www.ncbi.nlm.nih.gov/pubmed/33141768 | http://www.ncbi.nlm.nih.gov/pubmed/31736403 | http://www.ncbi.nlm.nih.gov/pubmed/31634868 | http://www.ncbi.nlm.nih.gov/pubmed/32174033 | http://www.ncbi.nlm.nih.gov/pubmed/32477509 | http://www.ncbi.nlm.nih.gov/pubmed/28447963 | http://www.ncbi.nlm.nih.gov/pubmed/19534294 | http://www.ncbi.nlm.nih.gov/pubmed/21320832 | http://www.ncbi.nlm.nih.gov/pubmed/21845587 | http://www.ncbi.nlm.nih.gov/pubmed/29218119 | http://www.ncbi.nlm.nih.gov/pubmed/23997744 | http://www.ncbi.nlm.nih.gov/pubmed/18050074 | http://www.ncbi.nlm.nih.gov/pubmed/28928252 | http://www.ncbi.nlm.nih.gov/pubmed/22492102 | http://www.ncbi.nlm.nih.gov/pubmed/32082444 | http://www.ncbi.nlm.nih.gov/pubmed/23113142 | http://www.ncbi.nlm.nih.gov/pubmed/23799199 | http://www.ncbi.nlm.nih.gov/pubmed/28824352 | http://www.ncbi.nlm.nih.gov/pubmed/24422297 | http://www.ncbi.nlm.nih.gov/pubmed/19280893 | http://www.ncbi.nlm.nih.gov/pubmed/15605660 | http://www.ncbi.nlm.nih.gov/pubmed/12475522 | http://www.ncbi.nlm.nih.gov/pubmed/28718333 | http://www.ncbi.nlm.nih.gov/pubmed/25526716 | http://www.ncbi.nlm.nih.gov/pubmed/31632712 | http://www.ncbi.nlm.nih.gov/pubmed/16558255 | http://www.ncbi.nlm.nih.gov/pubmed/19756731 | http://www.ncbi.nlm.nih.gov/pubmed/3618059 | http://www.ncbi.nlm.nih.gov/pubmed/6756339 | http://www.ncbi.nlm.nih.gov/pubmed/24740988,30,40,"Carpal tunnel syndrome (CTS) is a common entrapment neuropathy, often requiring carpal tunnel release (CTR) surgery. | Carpal tunnel syndrome (CTS) is an entrapment neuropathy accounting for up to 90% of nerve compression syndromes"
5e4565c63f54159529000001,bioasq,What is the main manifestation of Liebenberg syndrome?,"Liebenberg syndrome (MIM 186550) is a very rare autosomal dominant condition characterized by three main features: dysplasia of all of the bony components of the elbow joint, abnormalities in the shape of carpal bones, and brachydactyly. | Liebenberg syndrome (MIM 186550) is a very rare autosomal dominant condition characterized by dysplasia of all of the bony components of the elbow joint, abnormalities in the shape of carpal bones, and brachydactyly . It is caused by a deletion upstream to the PITX1 gene resulting in transformation of the upper limbs to reflect lower limb characteristics . | Liebenberg syndrome (MIM 186550) is a very rare autosomal dominant condition . It is characterized by dysplasia of all of the bony components of the elbow joint, abnormalities in the shape of carpal bones, and brachydactyly . We speculate that the area of deletion contains a regulatory sequence that suppresses the expression of PITX1 in the upper limb buds . | Liebenberg syndrome (MIM 186550) is a very rare autosomal dominant condition characterized by three main features: dysplasia of all of the bony components of the elbow joint, abnormalities in the shape of carpal bones, and brachydactyly | People who are affected by Liebenberg Syndrome suffer from three main symptoms: Dysplasia (improper formation) of the bony components of the elbow. Abnormal shape of carpal bones. Brachydactyly, a symptom where the fingers and toes are shorter than normal.",http://www.ncbi.nlm.nih.gov/pubmed/23940102 | http://www.ncbi.nlm.nih.gov/pubmed/23395106 | http://www.ncbi.nlm.nih.gov/pubmed/23587911,3,6,"We discuss the genetic abnormality that causes Liebenberg syndrome, the genomic rearrangement at the PITX1 locus on chromosome 5 | We note that the forearm and hand malformations have similarities to leg and foot anatomy."
